id,title,abstract,is_generated
265,Mūzikas ierakstu grafa vizualizācija un atskaņošana Android viedtālruņos,"Aplikācija ""Mūzikas ierakstu grafa vizualizācija un atskaņošana Android viedtālruņos"" piedāvā lietotājiem iespēju vizualizēt skaņas grafus un atskaņot mūziku no savām mūzikas bibliotēkām. Lietotāji varēs pielāgot vizualizācijas izskatu un iestatīt atskaņošanas uzstādījumus, piemēram, atkārtošanas un jautrības režīmus. Aplikācija sniegs lietotājiem jaunas un interesantas iespējas mūzikas klausīšanās pieredzei no savām Android viedtālruņu ierīcēm.",1
266,"e-Kantikums - Dziesmu grāmatas izstrāde izmantojot ""Laravel"" PHP","Pētījuma mērķis bija izstrādāt e-Kantikumu dziesmu grāmatas, izmantojot Laravel PHP. Lai sasniegtu šo mērķi, tika veikta izpēte par Laravel PHP, kā arī veikti vairāki eksperimenti, lai attīstītu dziesmu grāmatu sistēmu. Tika izstrādātas dažādas funkcijas, piemēram, dziesmu meklēšana pēc norises, atskaņošanas un dziesmu pievienošana. Pētījuma rezultātā tika radīts funkcionāls e-Kantikumu dziesmu grāmatas prototips, kas var tikt izmantots nākotnes izmēģinājumu un demonstrāciju nolūkos.",1
267,Transportlīdzekļu nomas un pārvaldes sistēma,"Šī ir inovatīva un moderna sistēma, kas nodrošina transportlīdzekļu nomas un pārvaldes procesu efektīvu organizēšanu. Sistēma ir uzticama un ērta tās lietotājiem, ļaujot viegli iegūt informāciju par pieejamajiem transportlīdzekļiem, to atrašanās vietām, rezervācijas iespējām un maksājumu veidiem. Turklāt, sistēma ļauj arī efektīvi un ātri pārvaldīt un apkalpot visu nomātos transportlīdzekļus, padarot to izmantošanu vēl drošāku un ērtāku klientiem. Šī sistēma ir ieguldījums jebkuram uzņēmumam, kas strādā ar nomātu transportlīdzekļu jomā.",1
268,Personāla laika uzskaites sistēmas izveide,"Personāla laika uzskaites sistēmas izveide ir būtisks uzdevums, lai nodrošinātu efektīvu darbinieku darba laika uzskaiti un uzskaitītību. Šī sistēma ietver darba laika uzskaiti, atvaļinājumu, slimības un citu laika faktoru uzskaiti, kā arī iespēju analizēt un izsekot darbinieku klātbūtni un laika izlietojumu. Šis projekts izmanto modernas tehnoloģijas, lai nodrošinātu sistēmas funkcionēšanu un pielāgošanos individuālajām vajadzībām. Galvenie mērķi ir uzlabot darba procesu efektivitāti, samazināt laika zudumus un nodrošināt precīzu un uzticamu dati par darbinieku darba laiku.",1
269,Tīmekļa lietotne interjera dizaina pakalpojumu pieteikšanai,"Šī tīmekļa lietotne piedāvā interjera dizaina pakalpojumu pieteikšanas iespējas. Tā ir vienkārša un ērta platforma, kas ļauj klientiem ieplānot savu mājokli saskaņā ar savām prasībām un vēlmēm. Lietotne piedāvā lietotājiem izvēlēties no plašas interjera dizaina pakalpojumu klāsta un sazināties ar profesionāliem dizaineriem. Tas nozīmē, ka klienti var viegli un efektīvi plānot savu nākamo mājokli un saņemt augstas kvalitātes interjera dizaina pakalpojumus.",1
270,Mākslīgā intelekta pielietošanas iespējas automatizētajā testēšanā,"Mākslīgais intelekts kā tehnoloģija strauji attīstās un, kā izrādās, atver jaunas iespējas automatizētajā testēšanā. Darba mērķis ir pētīt un izpētīt mākslīgā intelekta pielietošanas iespējas automatizētajā testēšanā un novērtēt tās priekšrocības un trūkumus. Svarīgi ir izvēlēties piemērotos mākslīgā intelekta rīkus un tehnoloģijas, lai sasniegtu lielāku testēšanas efektivitāti un tā samazinātu kopējo laiku. Darbā tiek apskatīti gan akadēmiskie pētījumi, gan praktiskie piemēri, kas var būt noderīgi sistēmas automatizētajai testēšanai.",1
271,Video failu satura apstrāde meklēšanas vajadzībām,"Šajā pētījumā tiek izskatīts video failu satura apstrādes jautājums, lai to varētu izmantot meklēšanas vajadzībām. Tiek apskatītas dažādas metodes un algoritmi video failu saturam klasificēšanai un meklēšanai, piemēram, automātiskā tekstūras analīze un objektu atpazīšana. Kad video failu satura meklēšana kļūst vieglāka, tas palīdz uzlabot procesuālā efektivitāti un ērtību, strādājot ar video failiem.",1
272,Ar superformulu ģenerētu objektu īpašības un pielietojumi,"Zinātniskais darbs sniedz pārskatu par jauno tehnoloģijas metodiku, kas pamatojas uz mašīnmācīšanos un vēsturisko datu analīzi. Izmantojot AR superformulu, ir iespējams ģenerēt objektu īpašības, kas veicina to pielietojumus dažādās jomās, piemēram, ražotnēs un medicīnā. Rezultāti atklāj, ka šāda metode var būt ārkārtīgi noderīga, lai nozīmīgi uzlabotu jau esošās tehnoloģijas un veicinātu jaunu inovāciju radīšanu.",1
273,Datu importēšanas procesa automatizācija,"Datu importēšanas procesa automatizācija ir būtisks solis datu apstrādes efektivitātes paaugstināšanā. Darba mērķis ir izstrādāt un ieviest programmatūru, kas automatizēs datu importa procesu un samazinās laiku, kas patērēts datu sagatavošanai manuāli. Darba laikā tiks izmantota Python programmatūra, lai nodrošinātu automatizāciju, kā arī tiks izmantoti atklātā koda bibliotēkas, kas palīdzēs uzlabot procesu efektivitāti un produktivitāti. Rezultātā gaidāms samazināties cilvēkdarbības daudzumu un uzlabot darba procesu efektivitāti un stabilitāti.",1
274,Skaidrojošās vārdnīcas Tezaurs.lv mobilie lietojumi,"Skaidrojošās vārdnīcas Tezaurs.lv ir lietotne, kas nodrošina ērtu un ātru vārdu meklēšanu mobilajās ierīcēs. Ar šo lietotni ir iespējams atrast skaidrojumus vairāk nekā 140 000 vārdiem un frāzēm. Lietotne ir paredzēta lietošanai gan valodas profesionāļiem, gan arī ikvienam, kam nepieciešams precīzs un uzticams vārdu skaidrojums. Skaidrojošās vārdnīcas Tezaurs.lv mobilajām lietojumprogrammām ir plašs spektrs funkciju, kas lietotājam ļauj viegli un bez aizķeršanās meklēt un atrast vajadzīgo informāciju.",1
275,Polišu administrēšanas rīku optimizācija,"Izmantojot modernas tehnoloģijas, šī pētījuma mērķis ir novērtēt un optimizēt polišu administrēšanas rīka efektivitāti. Pētījums būs vērsts uz iepriekšējo pētījumu analīzi, lai identificētu vājās vietnes un noteiktu risinājumus to uzlabošanai. Pievēršoties tādām jomām kā lietotāja pieredze, drošība un ērtība, mēs ceram uzlabot polišu administrēšanas procesu, nodrošinot labāku pakalpojumu klientiem.",1
276,Autoparku vadības sistēma,"Autoparku vadības sistēma ir moderna tehnoloģiskā risinājuma, kas palīdz vadīt un organizēt transportlīdzekļu pārstādīšanu un uzglabāšanu. Šī sistēma nodrošina uzraugu, lai pavadojot automašīnu uz stāvvietu nekas nenotiktu. Uzraudzības sistēma ir ļoti precīza un ļauj ietaupīt laiku un resursus, kas var tikt izmantoti citām nozarēm. Autoparku vadības sistēma tiek uzskatīta par vienu no modernākajām un vēlamākajām sistēmām, kas spēj ieguldīt jebkurā uzņēmumā ar autoparku vai lielāku skaitu transportlīdzekļu.",1
277,Programmatūras izstrādes darbaplūsmas atvieglošanas rīks,"Šī programmatūras izstrādes rīka mērķis ir atvieglošana un vienkāršošana darbaplūsmas laikā. Tas palīdz izstrādātājiem izsekot un novērst kļūdas, automatizēt dažas darbības, palielinot darba efektivitāti un produktivitāti. Programma ir viegli uzstādāma un pielāgojama atbilstoši uzņēmuma vajadzībām. Tā ir arī pieejama vairākos valodās, ieskaitot latviešu valodu, lai veicinātu tās izmantošanu uzņēmumā.",1
278,Testēšanas darbu izpildes laika noteikšanas metodoloģija,".Šis raksts apraksta testēšanas darbu izpildes laika noteikšanas metodoloģiju, kura ļauj optimizēt testēšanas procesu un nodrošināt precīzus un uzticamus projekta plānošanas rezultātus. Metodoloģija balstās uz datu analīzi un algoritmiem, kas ļauj prognozēt izpildes laiku atkarībā no testēšanas apjoma, sarežģītības un daudziem citiem faktoriem. Tādējādi uzņēmumi var paaugstināt darba efektivitāti un samazināt projekta izmaksas, sasniedzot augstāku darba apjomu un kvalitāti.",1
279,"E-komercijas platformas Magento2 paplašinājums ""Biežāk uzdotie jautājumi""","E-komercijas platformas Magento2 paplašinājums ""Biežāk uzdotie jautājumi"" ir modulis, kas palīdz veidot jautājumu un atbildes sadaļu uzņēmuma mājas lapā. Šis papildinājums uzlabo lietotāju pieredzi un palīdz novērst nepieciešamību sazināties ar klientu atbalsta dienestu, nodrošinot savlaicīgas atbildes uz biežāk uzdotajiem jautājumiem.",1
280,Finanšu pārvaldes rīks izmantojot SSAS un Power BI,"Šis raksts apskata finanšu pārvaldes rīka izmantošanu, kas balstīts uz SSAS un Power BI. Tas sniedz ieskatu par datu analīzes iespējām, kuras dotas ar šo rīku kompleksu. Aprakstīti tā pielietojumi un priekšrocības uzņēmējdarbības vides efektīvākai pārvaldībai un lēmumu pieņemšanai. Šis raksts ir paredzēts IT un finanšu profesionāļiem, kuri vēlas iegūt lielāku ieskatu par datu analīzes iespējām un to pielietojumiem finanšu pārvaldē.",1
281,Projektu un klientu moduļa izstrāde personālvadības sistēmā,"Šajā darbā tiks aprakstīta projektu un klientu moduļa izstrāde personālvadības sistēmā. Tiks analizēti esošie risinājumi un ieteikumi to uzlabošanai. Tiks apskatīti klientu un projektu vadības procesi, kā arī to integrācija ar personālvadības sistēmu. Tiks ieviesti jauni funkcionalitātes un uzlabojumi, lai nodrošinātu efektīvāku un efektīvāku projektu un klientu vadību. Darbā tiks aprakstīta arī projekta realizācijas procesa metodoloģija un vienoto sistēmu testēšanas princips.",1
282,"Windows operētājsistēmu un programmatūru atjaunināšana, izmantojot Microsoft System Center Configuration Manager un Active Directory","Ja kādam organizācijas IT nodaļas darbiniekam ir vēlme vereinot datorklašu operētājsistēmu atjaunināšanu un programmatūru instalāciju vienā vietā, tad risinājums varētu būt Microsoft System Center Configuration Manager un Active Directory. Šādu rīku kombinācija ne tikai nodrošina vienkāršu administrēšanu, bet arī ļauj konfigurēt lietotāju datorus un piešķirt viņiem nepieciešamo programmatūru, kā arī noregulēt atļaujas un privilēģijas. Viena sistēma palīdz samazināt administratīvo slodzi un nodrošina līdzsvaru starp darbinieku produktivitāti un IT drošību.",1
283,"GAIS funkcionalitātes paplašinājuma ""Uzkrājumi nedrošām saistībām"" moduļa izstrāde","Pētījums vērsts uz GAIS (Gudrā Aizņēmumu Informācijas Sistēma) funkcionalitātes paplašinājuma moduļa izstrādi, kas ļaus nodrošināt finanšu iestāžu kredītreitingu novērtējumu, balstoties uz klientu parādsaistību risku. Modulis tiks veidots, lai nodrošinātu skaidras un pieejamas saistību informācijas apkopošanu, ļaujot bankām un kredītreitingu aģentūrām novērtēt potenciālo saistību risku. Pētījuma rezultātos plānots radīt izmēģinājumu sistēmu, kas varētu kalpot kā atskaites punkts finanšu iestādēm un citām uzņēmējdarbības organizācijām, lai novērtētu kredītreitingu riskus un informētu par potenciālajiem atgūšanas sarežģījumiem.",1
284,Projektā izmantotā Microsoft Azure resursu optimizācija,"Projekta ietvaros tiks veikta Microsoft Azure resursu optimizācija, kas ietvers resursu pārvaldību un izmantošanu efektīvā un izdevīgā veidā. Tiks izskatītas iespējas pielāgot resursus atbilstoši uzņēmuma vajadzībām, izvērtējot to pieejamību un izmaksas. Tiks izmantotas mūsdienīgas tehnoloģijas un metodes, lai nodrošinātu resursu optimālu izmantošanu un samazinātu izdevumus.",1
285,E-pakalpojumu portāla sadaļas e-Loms funkcionalitātes papildinājumi,"Šajā rakstā tiek apskatīti E-pakalpojumu portāla sadaļas e-Loms funkcionalitātes papildinājumi. Tiek apskatītas jaunas funkcijas, kas tiks ieviestas, lai uzlabotu lietotāju pieredzi un palielinātu portāla efektivitāti. Šajā rakstā aprakstītas funkcijas, kas ļaus lietotājiem vienkārši un viegli izmantot E-pakalpojumu portāla norēķinu sistēmu. Tāpat tiek apskatīti vairāki citi uzlabojumi, kas uzlabos portāla darbību un pievienos tam papildu funkcijas.",1
286,"AS ""Latvenergo"" pasākumu organizēšanas pārvaldības sistēma",".AS ""Latvenergo"" pasākumu organizēšanas pārvaldības sistēma ir moderns risinājums, kas ļauj pārskatāmi un efektīvi organizēt uzņēmuma pasākumus. Šī sistēma nodrošina visu pasākuma posmu plānošanu un koordināciju, sākot no idejas radīšanas līdz pat izpildes posmam. Tā ir pilnībā pielāgota uzņēmuma vajadzībām un sniedz iespēju detalizēti sekot līdzi pasākuma gaitai. AS ""Latvenergo"" pasākumu organizēšanas pārvaldības sistēma ir inovatīvs un efektīvs rīks, kas uzņēmumam ļauj veiksmīgi un profesionāli organizēt dažādus pasākumus.",1
287,Pasūtījumu pārvaldības sistēma,"Pasūtījumu pārvaldības sistēma ir moderns risinājums, kas ļauj uzņēmumiem optimizēt savu produkcijas plānošanu, uzglabāšanu un piegādi. Šī sistēma nodrošina efektīvāku saziņu starp uzņēmuma dažādajiem nodalījumiem un palīdz samazināt laika un naudas izmaksas, kas ir saistītas ar ražošanas procesu kontrolēšanu. Pasūtījumu pārvaldības sistēma nodrošina arī augstākas datu drošības standartus, tādējādi pasargājot uzņēmējus no iespējamām datu zaudēšanas un krāpšanas riskiem.",1
288,Uzņēmējdarbības procesa izveide SharePoint sadarbības sistēmā,"Izmantojot SharePoint sadarbības sistēmu, uzņēmējdarbības procesu izveidošana ir efektīvāka un vieglāka. Šajā pētījumā tiks apskatīts, kā izmantot SharePoint, lai uzlabotu savu uzņēmējdarbību, sākot no procesa izstrādes līdz tā nodrošināšanai klientiem. Tiks apskatītas arī dažādas uzņēmējdarbības procesu izveidošanas metodoloģijas un to piemērošana SharePoint vidē.",1
289,Robežu noteikšanas paņēmieni un pielietojumi,"Darba mērķis ir pētīt robežu noteikšanas paņēmienus un pielietojumus, izmantojot tehnoloģiskas izstrādnes un matemātiskas metodes. Darbā tiek apskatītas robežu noteikšanas iespējas gan zemes gabalu dalījumā, gan arī objektu noteikšanā uz kartešu materiāliem un satelītu attēliem. Tiek analizēti arī robežu noteikšanas trūkumi, piemēram, cilvēciskā kļūda un neprecizitāte. Galvenais uzdevums ir noteikt, kādi paņēmieni ir visvērtīgākie robežu noteikšanā, lai nodrošinātu labu un precīzu darbu. Darbs ir būtisks, lai uzlabotu robežu noteikšanas procesu Latvijā un arī citviet pasaulē.",1
290,Interaktīvais resursu noslodzes kalendārs,"Interaktīvais resursu noslodzes kalendārs ir ļoti noderīgs rīks laika plānošanai un uzņēmējdarbības efektivitātes uzlabošanai. Tas sniedz iespēju vizualizēt un kontrolēt resursu izmantošanu un noslodzi uzņēmumā, tādējādi palīdzot organizēt darbu un novērst neefektivitāti. Ar šī rīka palīdzību var arī optimizēt uzņēmējdarbības procesus un sasniegt augstākas efektivitātes rādītājus.",1
291,Power BI datu analīzes rīka integrācija Microsoft Dynamics NAV sistēmā,"Integrējot Power BI datu analīzes rīku Microsoft Dynamics NAV sistēmā, tiek veicināta datu apstrāde un uzkrāšana vienā centralizētā lokācijā. Tas, savukārt, palīdz uzņēmumiem pieņemt lēmumus pamatojoties uz precīziem un konkrētiem datiem. Šī integrācija nodrošina uzņēmumiem arī iespēju piekļūt savu uzņēmuma datiem jebkurā laikā, no jebkuras vietas un ar jebkuru ierīci.",1
292,Programmatūras lietojumkvalitātes metrikas un testēšanas veidi,"Programmatūras lietojumkvalitātes uzlabošana ir būtisks faktors, lai nodrošinātu lietotāju izpratni un uzticēšanos. Lai to panāktu, ir nepieciešamas metrikas un testēšanas veidi, kas ļauj novērtēt programmatūras kvalitāti un novērst iespējamās kļūdas. Šajā pētījumā tiek apskatītas dažādas metrikas un testēšanas veidi, kuru pielietošana palīdz uzlabot programmēšanas procesu un samazina nepieciešamību pēc korekcijām pēc programmatūras izlaides. Rezultāti parāda, ka piemērotu metriku un testēšanas veidu pielietošana ir efektīva programmatūras izstrādes procesu uzlabošanai un kļūdu novēršanai.",1
293,"Iekštelpu atrašanās vietas noteikšana, izmantojot Android viedtālruni","Pētījuma mērķis bija izstrādāt Android lietotni, kas spēj noteikt iekštelpu atrašanās vietu, izmantojot Wi-Fi signālus un Bluetooth BLE tehnoloģijas. Lietotne tiek izmantota, lai atvieglotu ikdienas dzīvi, piemēram, meklējot preci veikalā vai atrašanās vietu iekštelpās. Mērķis tika sasniegts, izmantojot ievērojamu datu apstrādes algoritmu un GPS + Wi-Fi + BLE sensoru datu kombināciju. Pētījums sniedz vērtīgu ieguldījumu iekštelpu atrašanās vietu noteikšanas jomā, un šīs tehnoloģijas turpmāko izstrādi.",1
294,Palīgvietne vairumtirdzniecības pārdevējiem,"Palīgvietne vairumtirdzniecības pārdevējiem ir digitāla platforma, kas piedāvā iespēju veidot efektīvu tirdzniecības kanālu un uzraudzīt to darbību. Šajā platformā uzņēmumi var izveidot savu pieejamo preču un pakalpojumu sarakstu, kā arī piedāvāt klientiem tīkla piekļuvi savām produktu informācijai un pasūtījumu iespējām. Tajā pašā laikā platforma piedāvā uzņēmumiem uzraudzīt preču piegādes un izplatīšanas procesus, tādējādi sniedzot iespēju vieglāk un ātrāk piegādāt savus produktus klientiem. Tas uzlabo uzņēmējdarbības efektivitāti un nodrošina augstāku klientu apmierinātību.",1
295,"Lietotne ""LangAssistant"" valodu apguvei ar Xamarin","Lietotne ""LangAssistant"" ir mobilā lietotne, kura ir izveidota, lai palīdzētu lietotājiem apgūt svešvalodas, izmantojot Xamarin platformu. Tā piedāvā dažādus mācību līmeņus, sākot no pamata līdz pat augstākajam. Lietotne ir ļoti pieejama un viegli lietojama, un tajā ir arī daudzveidīgas funkcijas, lai padarītu apguvi iespējami efektīvāku. Ar ""LangAssistant"" jebkurš varēs apgūt vēlamo valodu, izmantojot mūsdienīgu tehnoloģiju.",1
296,Izglītojamo atsauksmju rīks Mykoob platformā,"Izglītojamo atsauksmju rīks ir platforma, kas tika izveidota, lai palīdzētu skolotājiem un izglītības institūcijām iegūt atsauksmes no saviem izglītojamiem par skolotāju darbu, mācību procesu un materiāliem. Mykoob platforma piedāvā daudzus iespējami vienkāršus veidus, kā krāt un apstrādāt šīs atsauksmes, ļaujot skolotājiem uzlabot savu darbu un radīt labākas mācību pieredzes saviem izglītojamajiem. Tas ir ļoti noderīgs rīks izglītības nozarē, kas palīdz veidot augstāku kvalitāti un efektivitāti skolām un izglītības iestādēm.",1
297,Krāsu kategorizācijas un emociju ietekme saskarņu uztverē,"Pētniecības darbā tiek apskatītas krāsu kategorizācijas princips un to ietekme uz saskarņu uztveri. Tiek aplūkotas dažādu krāsu emocionālās asociācijas un to nozīme saskarņu veidošanā. Pētījums balstās uz aptauju datiem, kuros piedalījās dažādas vecuma, izglītības un profesionālās grupas. Rezultāti liecina, ka krāsu izvēle un kategorizācija var ietekmēt saskarņu uztveri un izpratni par to, kā arī šo uztveri un izpratni var ietekmēt emocionālās asociācijas ar dažādām krāsām.",1
298,Virtuālie asistenti procesu automatizācijā,".Virtuālie asistenti procesu automatizācijā ir moderna un inovatīva tehnoloģija, kas ļauj ātri un efektīvi veikt uzdevumus, kas iepriekš tika veikti manuāli. Šis process ne tikai samazina darbinieku slogu, bet arī uzlabo datu ievades precizitāti un samazina iespējamību rasties kļūdām. Virtuālie asistenti spēj ātri adaptēties uzņēmuma specifiskajiem noteikumiem un prasībām, padarot tos par ideālu palīgu ikvienam, kas vēlas uzlabot savu darba efektivitāti.",1
299,Apmācīti optimizācijas algoritmi neironu tīkliem,"Jaunākie pētījumi par neironu tīklu optimizācijas algoritmiem norāda uz to, ka apmācīti algoritmi var uzlabot algoritmu veiktspēju. Šajā pētījumā tiek aplūkoti un salīdzināti dažādi apmācīti optimizācijas algoritmi, kas piemērojami neironu tīklos. Darbā tiek veiktas eksperimentālas pārbaudes, un tiks analizēti rezultāti, lai noteiktu visefektīvākos algoritmus un to piemērošanas iespējas praksē.",1
300,"Ainas reprezentācija, renderēšana un atsaiste ar neironu tīkliem un DDF metodi",".Šajā pētījumā tika izmantoti neironu tīkli un DDF metode, lai veiktu Ainas reprezentāciju, renderēšanu un atsaisti. Pētījuma rezultāti ir pozitīvi un uzskatāmi, pateicoties DDF metodes lietošanai. Šī metode parādīja augstu precizitāti un spēju darboties lielos datu apjomos. Tas arī atklāja jaunas iespējas attēla renderēšanā un Ainas reprezentācijā. Tādējādi, šī pētniecība iegūst lielu nozīmi, lai izprastu un uzlabotu Ainas reprezentāciju un renderēšanu.",1
301,Atkļūdošanas informācijas vizualizēšana,"Atkļūdošanas informācijas vizualizēšana ir būtisks process, kas palīdz uzlabot programmatūras darbību un novērst tajā esošās kļūdas. Lai efektīvi veiktu šo darbību, ir nepieciešams lietot piemērotas vizualizācijas metodes, kā arī rīkus, kas ļautu apstrādāt un analizēt datus. Ar pareizi izvēlētu pieeju un rīkiem var sasniegt lieliskus rezultātus un uzlabot programmatūras kvalitāti.",1
302,DevOps jeb izstrāddarbināšanas principu un rīku pielietošana uzņēmumā programmatūras izstrādes dzīves cikla saīsināšanai,"Darba mērķis bija pētīt DevOps koncepciju un pielietojumu programmatūras izstrādē. Pētījumā tika izdarīta analīze par DevOps darba principu un rīku integrācijas nozīmīgumu. Tika apkopota informācija par to, kā šī pieeja var ātrāk un efektīvāk izstrādāt programmatūru, samazinot nepieciešamo laiku un resursu izmaksas. Darba rezultātā tika izstrādāts priekšlikums, kā pielietot DevOps principus un rīkus programmatūras izstrādes dzīves cikla saīsināšanai uzņēmumā.",1
303,Žestu atpazīšana,"""Žestu atpazīšana"" ir aktuāls un bieži apspriests jautājums. Šis pētījums ir veltīts žestu atpazīšanas iespējām dažādiem dzīves situācijām, kā arī tā praktiskajai pielietojamībai. Darbā izmantoti psiholoģijas, neirozinātnes, kā arī datorzinātnes principi, lai izprastu un uzlabotu žestu atpazīšanas algoritmus. Pētījumā ir piedalījušies vairāki skolēni, studenti un citi brīvprātīgi, kas joprojām ir iesaistīti projektā. Rezultāti ir apmierinoši un dod iespēju turpināt attīstīt šo virzienu Latvijas tehnoloģiju vidū.",1
304,Vizuālo vaicājumu rezultātu attēlošana gala lietotājam,"Vizuālo vaicājumu rezultātu attēlošanas risinājumi ir svarīgi rīki, kas ļauj gala lietotājam uzzināt, kā dati tiek attēloti uz ekrāna. Šajā rakstā tiek apskatīti dažādi vizuālo risinājumu pieeju piemēri, kas ļauj attēlot lielākus datu apjomus un izveidot atgriezenisku saikni ar lietotājiem. Ir uzsvērts, ka vizuālās attēlošanas risinājumiem ir jāņem vērā gan datu apjoms, gan datu kvalitāte, lai nodrošinātu to pareizo un saprotamo attēlošanu. Izmantojot šos risinājumus, ir iespējams novērst datus no aizdomīgiem apstrādes veidiem un nodrošināt lietotājam pareizu skatījumu uz to.",1
305,Ontoloģiju vizuālā attēlojuma kvalitātes novērtēšana,"Pētījumā tika analizētas dažādas ontoloģiskas vizuālā attēlojuma kvalitātes novērtēšanas metodes. Tika izveidota jauna metode, kas balstās uz subjektīvo novērtējumu un tehnoloģiskajām iespējām. Tika analizēti dati par vairāk nekā 1000 dažādiem ontoloģiskajiem vizuālajiem attēlojumiem, izmantojot izstrādāto metodi. Tika secināts, ka jaunā metode sniedz precīzākus rezultātus salīdzinājumā ar citām pierādītām metodēm.",1
306,Nepārtrauktās integrācijas koncepts bankas kodola sistēmās,"Nepārtrauktās integrācijas koncepts bankas kodola sistēmās ir svarīgs līdzeklis, kas nodrošina nepārtrauktu piekļuvi banku datiem un pakalpojumiem visā pasaulē. Tas sastāv no vairākiem integrācijas punktiem un protokoliem, kas darbojas kopā, lai nodrošinātu augsta līmeņa drošību un efektivitāti. Šis koncepts atvieglo banku darbību un uzlabo klientu pieredzi, sniedzot tiem iespēju sazināties un veikt maksājumus bez kavēšanās un neērtībām.",1
307,Skārienjūtīgas saskarnes izveide operatīvai sistēmai darbināmai uz virtuālās mašīnas Virtualbox,"Skārienjūtīgas saskarnes izveide uz virtuālās mašīnas Virtualbox operatīvās sistēmas darbībai var paplašināt iepriekšējo sistēmu iespējas un uzlabot lietotāja pieredzi. Šajā projektā ir izstrādāta skārienjūtīga saskarne, kas atbilst moderno lietotāju vajadzībām un piedāvā intuitīvu un ērtu veidu, kā pārvaldīt un uzraudzīt virtuālās mašīnas darbību. Izmantojot jaunākās tehnoloģijas un UI/UX dizaina principus, šis projekts var sniegt lielisku ieguldījumu Virtualbox lietotāju kopienas labākām pieredzēm un efektīvākam darbam ar virtualizācijas tehnoloģijām.",1
308,Apmācības datu paplašināšana,"Šajā rakstā apskatīta apmācības datu paplašināšanas nozīme un priekšrocības. Tiek izskatītas dažādas metodes un tehnoloģijas, kas atbalsta datu izmantošanu apmācībās, lai nodrošinātu efektīvu un efektīvu apmācības procesu. Turklāt rakstā aprakstīti arī daži praktiski piemēri, kuros ir izmantotas apmācības datu paplašināšanas tehnoloģijas, lai uzlabotu apmācības rezultātus un padarītu tos piemērotākus mūsdienu uzņēmējdarbības vajadzībām.",1
309,Mašīnkoda instrumentēšana bloku izpildes statistiskajai analīzei un paredzēšanai,"Mašīnkoda instrumentēšana bloku izpildes statistiskajai analīzei un paredzēšanai ir izpētes projekts, kas aptver algoritmu analīzi un optimizāciju blokā. Šajā izpētē tiek izmantota mašīnmācīšanās metode, lai iegūtu dati no izpildes. Tika izmantotas atšķirīgas statistikas tehnoloģijas, lai analizētu un paredzētu iespējamos izpildes rezultātus. Šajā projektā tika izmantota Python programmēšanas valoda, kā arī dažādas bibliotēkas, piemēram, Pandas, Numpy, Seaborn un Scikit-Learn. Rezultātos tika demonstrēts, ka mašīnkoda instrumentēšana var ievērojami uzlabot algoritmu veiktspēju un izmantotas tehnoloģijas var samazināt nepareizas darbības risku izpildē.",1
310,Starpplatformu programmatūras testēšanas ietvara testu izpildes laika uzlabošana,"Šajā pētījumā tiek apskatītas pieejas, lai uzlabotu testu izpildes laiku Starpplatformu programmatūras testēšanas ietvara lietošanas laikā. Analizējot esošās metodes un algoritmus, ir tikuši ierosināti dažādi uzlabojumi, kas ir novērsti laika kavēšanās cēloņi. Pētījums ir veikts, izmantojot dažādus mērījumu instrumentus, lai salīdzinātu esošos un ierosinātos risinājumus. Rezultāti liecina, ka ierosinātie uzlabojumi var uzlabot Starpplatformu programmatūras testēšanas ietvaru darbību un samazināt testu izpildes laiku.",1
311,Dažādās pieejās bāzētu dialogu sistēmu integrēšanas metožu izpēte un izmantošanas iespējas apdrošināšanas sfērā,"Pētījumā tiek izvērtētas dažādas pieejas bāzētu dialogu integrēšanas metožu izmantošanai apdrošināšanas nozarē. Ar pielietojot prakses piemērus, tiek analizēta šo sistēmu efektivitāte un izpētītas iespējas to veiksmīgai ieviešanai. Galvenais uzdevums ir noteikt, kā integrēt dialogu sistēmas ar esošo apdrošināšanas tehnoloģiju infrastruktūru, lai uzlabotu klientu apkalpošanas kvalitāti un optimizētu darba procesus. Pētījums sniedz ieskatu dinamiskajā un augošajā apdrošināšanas nozarē, kurā tehnoloģijas iegūst arvien lielāku nozīmi.",1
312,Krāsu un emociju izmantojums saskarņu dizaina izstrādē,"Šis pētījums ir veltīts krāsu un emociju izmantojuma analīzei saskarņu dizaina izstrādē, kas varētu pozitīvi ietekmēt lietotāju pieredzi. Darbā tiks runāts par krāsu un to emocionālo iespaidu nozīmi, kā arī svarīgajiem faktoriem, kas jāņem vērā, izstrādājot lietojumprogrammas, mājas lapas, kā arī citus digitālos produktus. Tiek plānots veikt pētījumu, kas analizēs lietotāju reakciju uz konkrētu krāsu un dizaina izvēlēs, kas var sniegt izziņas par to, kā krāsas un emocionālais dizains ietekmē cilvēku uztveri un uzticēšanos produktam.",1
313,Muzeja pamatkrājuma elektroniskais katalogs,"Muzeja pamatkrājuma elektroniskais katalogs ir moderns un inovatīvs veids, kā apskatīt un iepazīt muzeja kolekciju. Šajā katalogā var atrast plašu informāciju par muzeja eksponātiem, to vēsturi, atrašanās vietu un citu svarīgu faktisko informāciju. Ar elektronisko katalogu var apskatīt attēlus, klausīties audio ierakstus un dalīties savos favorītu eksponātos sociālajos tīklos. Katalogs ir viegli pieejams, ērti lietojams un palīdzēs iepazīt un izprast muzeja piedāvājumu.",1
