id,sentence,is_generated
5578,"Bakalaura darbā izvirzīta hipotēze - Latvijas uzņēmumos personīgo tehnisko ierīču politikas izmantošana ir aktuāla tendence, tomēr uzņēmumi neveic pietiekamu personīgo ierīču kontrolēšanu.",0
5579,"Netiek ieviesti tādi datu konfidencialitātes aizsardzības pasākumi kā personīgo tehnisko ierīču lietošanas noteikumi un ierobežojumi, datu šifrēšana, piekļuves ierobežojumi noteikta riska līmeņa informācijai.",0
5580,"Pētījuma rezultāti liecina, ka autores izvirzītā hipotēze ir daļēji patiesa.",0
5581,"Uzņēmumos vairāk tiek izmantota ""Choose your own device"" politika, kas ir personīgo tehnisko ierīču politikas alternatīva, tomēr uzņēmumi veic personīgo tehnisko ierīču kontroli un uzraudzību.",0
5582,"Interneta veikala pārvaldības sistēma ir pārvaldības sistēma interneta veikalam, kas palīdz interneta veikala administrācijai viegli un ātri  pārvaldīt savu interneta veikalu, kā arī piedāvā internetveikala īpašniekiem ērtu pārskatu par reģistrētajiem lietotājiem, grupām, kategorijām, produktiem, akcijām, pasūtījumiem un pasūtītajām precēm.",0
5583,"Sistēmai ir trīs lietotāju grupas – nereģistrētie lietotāji, reģistrētie lietotāji un Administrācija.",0
5584,"Nereģistrētiem lietotājiem ir iespēja reģistrēties interneta veikalā, lai kļutu par reģistrētiem lietotājiem.",0
5585,Reģistrētie lietotāji var pievienot preces iepirkuma grozam un veiktu  pasūtījumus.,0
5586,Administrācijai ir iespēja pārvaldīt interneta veikala saturu.,0
5587,Pārvaldīt lietotājus un to tiesības.,0
5588,"Šobrīd ļoti strauji attīstas virtualizācijas un mākoņskaitļošanas tehnoloģijas, tādēļ lielauzmanība tiek vērsta uz tām.",0
5589,"Lai gan dažādi citi pakalpojumi jau mākoņos darbojas labi, DNSvēl ir izstrādes stadijā.",0
5590,"Pētījuma mērķis bija iepazīt mākoņskaitļošanas tehnoloģijas, DNS tehnoloģijas unmēģināt tās savietot, kā arī izpētīt esošo situāciju šajā jautājumā, un darba rezultātā ievieststrādājošu, mākonī integrētu DNS pakalpojumu.",0
5591,"Darba gaitā un rezultātā tika izveidots lokāls DNS serveris ar ģeolokācijaspakalpojumu, kura ieviešana mākoņu vidē jau būtu ieguvums, iepazīta OpenStackmākoņskaitļošanas infrastruktūra, iepazītas nianses, kas rodas DNS un mākoņu savietošanasgadījumā, un uzstādīta un ieviesta izstrādes stadijā esošā DNSaaS (DNS kā pakalpojums)komponente Designate, tā savienota ar citām OpenStack mākoņskaitļošanas infrastruktūraskomponentēm, kā arī pārbaudītas tās iespējas un piedāvātās funkcijas.",0
5592,"Bakalaura darba mērķis ir novērtēt Vērtspapīru uzskaites sistēmas ziņojumu apmaiņas ar X-stream CSD sistēmas ieviešanas iespējamību, apskatīt ierobežojumus un ieviešanas prasības.",0
5593,Papildus nepieciešams novērtēt esošo situāciju un X-stream CSD atbalsta ieviešanas Vērtspapīru uzskaites sistēmā potenciālās priekšrocības un ieguvumus.,0
5594,"Sekundārie bakalaura darba mērķi ir iegūt plašākas zināšanas par ISO 20022 standartu un NASDAQ OMX piedāvātā X-stream CSD risinājuma iespējām un metodēm, kuru izmantošana ļauj veikt atbalsta ieviešanu Vērtspapīru uzskaites sistēmā.",0
5595,Pēc darbā aprakstītās realizācijas ir jāspēj veikt X-stream CSD atbalsta ieviešanu Vērtspapīru uzskaites sistēmā.,0
5596,"Darbā ir veikts pētījums par Linux konteineru, īpašu uzsvaru liekot uz Docker, pielietojamību kā virtualizācijas platformu infrastruktūras servisu mākonī.",0
5597,Darbs izstrādāts ar mērķi izprast uz Linux konteineriem balstītu mākoņu realizācijas tehnoloģijas un to attīstības tendences un izmantot iegūtās zināšanas reāla datu centra infrastruktūras un servisu pakalpojumu nodrošināšanai.,0
5598,"Pētījuma gaitā tika uzstādīts Docker virtualizācijas dzinis uz OpenStack platformas, kā arī tika uzstādīti un izpētīti vairāki citi projekti, kuri ir cieši saistīti ar Docker konteineru pārvaldības rīku un ir potenciāli izmantojami kā mākoņskaitļošanas platformu komponentes.",0
5599,"Kaspara Upenieka kvalifikācijas darbā "" Informatīvā paneļa ""InfoDesk"" konfigurējamu logrīku izstrāde” ir pilnveidoti 4  logrīki un izstrādāts viens papildus   logrīks.",0
5600,"Logrīki kuriem veikti būtiski uzlabojumi ir ‘WeatherWidget’, ‘VardaDienuWidget’, ’DateWidget’ un ‘JiraReaderWidget’, bet papildus izstrādātais logrīks ir ‘TextEditorWidget’.",0
5601,Logrīku mērķis - atvieglot informatīvā paneļa „Infodesk” lietotājiem darbu ar šo lietotni un nodrošināt papildus funkcionalitāti.,0
5602,"Galvenie šo logrīku uzdevumi ir sekojoši:•‘WeatherWidget’:sniedz lietotājam datus par pašreizējo gaisa temperatūru;•‘VardadienuWidget’: sniedz lietotājiem datus par konkrētās dienas vārda dienu gaviļniekiem;•‘DateWidget’: uzrāda lietotājiem datumu un mēnesi;•‘JiraReaderWidget’: uzrāda lietotājam konkrētās dienas citātu jeb ‘domu graudu’, nolasot to no citātu saraksta;•‘TextEditorWidget’: ļauj lietotājam ievadīt tekstu ar paša izvēlētu teksta formatējumu.",0
5603,"Visi logrīki ir izstrādātas Java programmēšanas valodā, izmantojot Android operētājsistēmas iebūvētās bibliotēkas.",0
5604,"Šī kvalifikācijas darba mērķis ir izstrādāt tīmekļa vietni, kas ļauj uzņēmuma darbiniekiem glabāt un apskatīt pieejas datus (lietotājvārdus, paroles, saimniekdatoru nosaukumus u.c.) dažādām iekārtām un servisiem, kas nepieciešami darbā ar klientiem.",0
5605,"Šī kvalifikācijas darba mērķis ir izstrādāt tīmekļa vietni “Draudzīgais kalendārs”, kurā ir iespējams izveidot savus notikumus un dalīties tajos ar citiem vietnes lietotājiem, tādejādi apvienojot kalendāra un sociālā portāla funkcijas – apskatīt notikumus nedēļas un dienas skatos, uzaicināt uz notikumiem savus draugus un piedalīties to komentēšanā.",0
5606,"“Draudzīgais kalendārs” izstrāde tika veikta angļu valodā, lai varētu sasniegt plašāku mērķauditoriju.",0
5607,"Mājas lapa ""Šuvējas darbnīca"" ir pēc pasūtījuma veidota mājas lapa, kas paredzēta šuvējas pakalpojumu popularizēšanai un biznesa paplašināšanai.",0
5608,"Mājas lapas apmeklētājiem tiek piedāvāta iespēja ne tikai sazināties ar pakalpojuma sniedzēju, lai veiktu pasūtījumu, bet arī pasūtīt jau gatavus apģērbu dizainus, kuri tiks izgatavoti atbilstoši katra klienta personīgajām vajadzībām.",0
5609,"Mājas lapa ir pieejama jebkuram apmeklētājam, kam ir pamata zināšanas darbā ar internetu un datoru vai jebkuru citu iekārtu, kurai ir iespējams izveidot interneta savienojumu.",0
5610,"Preču cenu uzraudzības sistēma “WebApiPrice” ir tīmekļa lietojumprogrammas saskarne, kas ļauj lietotājam uzzināt sev interesējošu produktu cenas lielveikalos neizkustoties no mājām.",0
5611,"Sākotnējā sistēmas versija paredzēta tīmekļa klient programmatūras izstrādātājiem, lai varētu to piedāvāt plašākai auditorijai.",0
5612,"Sistēma ļauj lietotājam apskatīt dažādu kategoriju produktu cenas veikalos un izveidot savu produktu grozu, lai piekļūtu sev interesējošiem produktiem vēl ātrāk.",0
5613,"Sistēma arī piedāvā iespēju lietotājam pievienot jaunus produktus, atjaunot produktu cenas, un izveidot jaunas produktu kategorijas, tādējādi uzlabojot sistēmas funkcionalitāti.",0
5614,Mūsdienās tīmekļa vietņu pārlūkošanu nodrošina plašs klāsts dažādu ierīču.,0
5615,"Cilvēku vidū lielu popularitāti iemantojusi tīmekļa pārlūkošana, izmantojot savus viedtālruņus un planšetdatorus.",0
5616,"Protams, lai lietotājs gūtu baudāmu tīmekļa pārlūkošanas pieredzi savā mobilajā ierīcē, ir nepieciešams izstrādāt pielāgotu tīmekļa vietnes versiju.",0
5617,Tieši šim nolūkam arvien vairāk tiek izstrādātas tīmekļa vietnes ar reaģējošu dizainu.,0
5618,Reaģējošs dizains nodrošina iespēju tīmekļa vietni vienlīdz ērti lietot uz dažādām ierīcēm.,0
5619,"Darbā ir analizētas reaģējoša dizaina un PHP ietvara “Lavavel” priekšrocības un praktiski, izmantojot “Laravel” ietvaru, izstrādāta tīmekļa vietne ar reaģējošu dizainu.",0
5620,Šajā kvalifikācijas darbā ir aprakstīta moduļa “video logrīks” izstrāde priekš informatīvā paneļa InfoDesk.,0
5621,“Video logrīks” papildina sistēmu InfoDesk ar iespēju slaidiem pievienot video un ar to veikt dažādas manipulācijas.,0
5622,"InfoDesk ir programma, kas ļauj izveidot informatīvu slaidrādi, tās saturu veidojot no dažādiem elementiem.",0
5623,"Uzņēmums “SAF Tehnika” izstrādā dažādas iekārtas un rīkus platjoslu datu pārraidei un mobilo komunikāciju pieejamībai, garantējot to netraucētu darbību dažādās temperatūras amplitūdās.",0
5624,"Lai pārliecinātos, ka iekārtas strādās noteiktajos apstākļos, tās no sākuma ir jānotestē, ko ir iespējams izdarīt ar izstrādāto sistēmu.",0
5625,"Izstrādātā sistēma ir iegultā sistēma, kas nozīmē, ka tā ir kādas lielākas sistēmas sastāvdaļa (šajā gadījumā to papildina izmantotie sensori temperatūras mērījumiem un termoskapji, kuros iekārtas tiek testētas) un ir paredzēta konkrētas darbības veikšanai – temperatūras kontrolēšanai termoskapī atbilstoši lietotāja izvēlētajam režīmam.",0
5626,"Sistēma tiek darbināta uz Raspberry Pi mikrodatora, un tās pamatfunkcionalitāte ir programmēta C programmēšanas valodā.",0
5627,"Priekš sistēmas ir izveidotas divas saskarnes – viena lietošanai no datora, bet otra lietošanai no 4 collu ekrāna, kas ir pievienots pašam mikrodatoram un atrodas blakus konkrētajam termoskapim, par kuru tas atbild.",0
5628,"Izstrādātā sistēma termoskapja apkalpotājam sniedz iespēju pārslēgt termoskapja režīmus, izveidot temperatūras profilus atkarībā no ierīcei paredzētās vides apstākļiem vai citiem faktoriem, kā arī sekot līdzi termoskapī notiekošajiem procesiem reālā laikā.",0
5629,“Mykoob” mācību sociālais tīkls ir elektroniska skolu pārvaldības sistēma.,0
5630,"Sistēmai trūka konsultāciju grafika sadaļa, kuras izstrāde tiek aprakstīta šajā darbā.",0
5631,"Šīs sistēmas sadaļas mērķis ir piedāvāt ērtāku veidu, kā skolas mācībspēkam sniegt informāciju skolēniem un viņu vecākiem par konsultāciju laikiem, vietām un tēmām.",0
5632,"Autora izvirzītie uzdevumi ietver ar jaunas sistēmas sadaļas palīdzību atvieglot skolu mācībspēka darbu, palielināt izglītojamo interesi par papildus izglītošanos ārpus  obligātajām nodarbībām kā arī palielināt vecāku līdzdalību izglītojamo skolas dzīvē.",0
5633,Projekts veidots pēc iteratīvā programmatūras izstrādes modeļa.,0
5634,"Sistēmas klienta puses risinājumi izstrādāti izmantojot Javascript bibliotēku “jQuery” un tā paplašinājumus, bet servera puses risinājumi izstrādāti PHP valodā izmantojot MVC pieeju.",0
5635,"Programma ir paredzēta video analīzei, kustīgu objektu atpazīšanai un uzskaitei.",0
5636,"Programma spēj darboties reāllaikā, analizējot jau ierakstītu video materiālu vai materiālu no tīmekļa kameras.",0
5637,"Lietotājam ir dotas iespējas mainīt vairākas iestatījumu vērtības, kuras tiek izmantotas video apstrādē, piemēram, mainīt minimālo izmēru objektu atpazīšanai priekšplāna maskā, noteikt robežas izmēru, kādā pikseļu vērtības tiek uzskatītas par fonu.",0
5638,"Šis dokuments satur programmatūras prasību specifikāciju, programmatūras projektējuma aprakstu, testēšanas dokumentāciju, kā arī citu svarīgu informāciju par programmu.",0
5639,"Darbā pētīta aktieru sistēma, viens no mākoņskaitļošanas modeļiem, un pielāgota būtiski mazākai sistēmai - matricas procesoram.",0
5640,"Mazo aktieru modelis izveidots, lai uzlabotu programmu ātrdarbību, salīdzinot ar paralēlo izpildi, kas izmanto pavedienus.",0
5641,Izstrādātas metodes programmu veidošanai šim modelim.,0
5642,"Mazo aktieru modelī realizēts  Erastotena sieta algoritms, un veikti ātrdarbības mērījumi šī algoritma simulācijai.",0
5643,Simulators izstrādāts programmēšanas valodā Scala.,0
5644,"Mājas lapa “Cilvēka ķermenis un tā orgānu sistēmas” atspoguļo organisma, kā vienotas sistēmas, orgānu struktūras, to funkcijas, uzbūvi, izmantojot attēlus un rakstveida materiālu.",0
5645,"Sniedz plašāku ieskatu un saprotamāku izklāstu par aktuālo mācību vielu kā arī dod dziļāku ieskatu tēmās, kas saistītas ar cilvēka veselību un organisma darbības īpatnībām.",0
5646,"Sistēmai ir 3 moduļi – reģistrētie, nereģistrētie lietotāji un administrācija.",0
5647,"Reģistrētie lietotāji var veidot publikācijas, kā arī pildīt testus un labot savu profila informāciju.",0
5648,"Nereģistrētie var tikai apskatīt portālā esošo informāciju, bet administrācijai ir iespēja pārvaldīt portālu un tajā publicēto informāciju.",0
5649,"Bakalaura darba mērķis ir izveidot likumbāzētu rīku, kas realizē automātisku pieturzīmju ievietošanu tekstā, un izpētīt tā iespējas.",0
5650,"Pilnvērtīga pieturzīmju ievietošana ir sarežģīts uzdevums, kam nepieciešams risināt valodas daudznozīmības problēmas visos valodas līmeņos.",0
5651,"Darbā aprakstīta likumu kopa, kas balstīta uz viennozīmīgi konstatējamām, lokāla mēroga latviešu valodas parādībām, nevis visa teikuma analīzi.",0
5652,Tie var darboties  bez konteksta analīzes un daudznozīmību atrisināšanas.,0
5653,"Bakalaura darba rezultāts ir programmēšanas valodā Python izstrādāts publiski pieejams rīks Pieturzīmju Palīgs, kas, balstoties uz darbā izstrādātajiem likumiem, spēj tekstā pēc iespējas nekļūdīgi ievietot pieturzīmes.",0
5654,"Darba gaitā izstrādātais rīks tiek arī novērtēts, testēts, lai noteiktu tā un izveidotās metodes lietderīgumu un pielietojumu.",0
5655,"Kvalifikācijas darbā „Tēzaurs.lv tīmekļa saskarne, izmantojot dokumentoriantētu datu bāzi” aprakstīta jauna tīmekļa saskarnes izveide lielākajai tiešsaistē pieejamai latviešu valodas skaidrojošajai vārdnīcai (243 tūkst. šķirkļu).",0
5656,"Izveidotais programmprodukts nodrošina saskarni šīs vārdnīcas šķirkļu meklēšanai, apskatīšanai un rediģēšanai, kā arī vārdnīcā neietilpstošu automātiski ģenerētu papildu datu attēlošanu.",0
5657,"Darba ietvaros veikta saskarnes prasību apzināšana, programmprodukta projektāšana, realizēšana, izmantojot programmēšanas valodu Python, ietvaru Django un dokumentorientētu datubāzu dzinēju MongoDB, kā arī radīta produkta kvalitātes nodrošināšana, ieskaitot testēšanu.",0
5658,"Latviešu valodas korpuss sastāv galvenokārt no periodikas un daiļliteratūras, kur lietotā valoda ir atšķirīga no ikdienā lietotās valodas.",0
5659,"Emuāri lielākoties stilistiski ir tuvāki sarunvalodai, jo lielākā daļa to autoru nav profesionāli rakstnieki vai žurnālisti, tāpēc šāda materiāla valodas korpuss paver jaunas pētījumu iespējas gan lingvistiem, gan datorlingvistiem.",0
5660,Darba ietvaros izstrādāta sistēma emuāru tekstu izgūšanai un izveidots korpuss ar ~ 12 milj. teksta vienībām.,0
5661,"Darba ietvaros veikta izgūto tekstu kvalitātes izvērtēšana, izmantojot vārdu pamatformu īpatsvaru no leksikona un valodas noteikšanu.",0
5662,Iegūtais materiāls tika sadalīts 4 kvalitātes grupās.,0
5663,Darba gaitā izgūtie teksti apkopoti korpusā un pieejami publiski.,0
5664,Arī izveidotas tekstu izgūšanas izejas kods pieejams publiski turpmāku pētījumu veikšanai.,0
5665,"Tīmekļa vietne “vinilaplates.lv” ir domāta cilvēkiem, kuri ciena veco labo plašu skanējumu un kuri vēlas papildināt savu vinila plašu kolekciju vai ļaut papildināt savas kolekcijas citiem.",0
5666,"Šī vietne ļauj ērti skatīt maināmo vai pārdodamo plašu sarakstu, atrast sev kāroto, pievienot savus sludinājumus un norunāt apmaiņu ar citiem vinila plašu entuziastiem.",0
5667,"Sistēma izstrādāta, izmantojot PHP valodas ietvaru Laravel, kas ir balstīts uz Model-View-Controller strukturēšanas principiem.",0
5668,"„Interneta veikala satura pārvaldības sistēma” ir tīmeklī bāzēta sistēma, kuras izstrādes nolūks ir atvieglot dāvanu komplektu individuālu komplektēšanu un iegādi tiešsaistē.",0
5669,"Sistēma sniedz iespēju pircējiem, ne tikai izveidot unikālu dāvanu ar minimālu piepūli un iegādāties to par fiksētu cenu, neatkarīgi no komplektācijas, bet arī kļūt par izplatītāju, veidot savas izplatīšanas kampaņas, un pelnīt, piesaistot vietnei jaunus klientus.",0
5670,Rezultātā tika iegūta neatkarīga,0
5671,"Kopš 2014. gada Latvija ir eiro zonas dalībvalsts, kas nozīmē daudz ciešāku integrāciju ar Eiropas finanšu sfēru, ieskaitot statistikas jomu.",0
5672,Darbā analizēti Latvijas Bankas finanšu datu modeļi un statistikas datu aprēķinu tehniskie risinājumi.,0
5673,"Darbā aprakstīta Latvijas Bankas finanšu statistikas domēnam specifiskas valodas, kas paredzēta datu aprēķinu definēšanai, izstrāde.",0
5674,"Šajā valodā definētas vairāk ka 100’000 matemātiskas datu agregācijas formulas, kuru izpildei izstrādāts augstas veiktspējas datu aprēķinu dzinējs.",0
5675,Ātrdarbības nodrošināšanai radīts specializēts datu indeksēšanas algoritms.,0
5676,"Šīs sistēmas aprēķinu rezultāti tiek izmantoti Latvijas Bankas statistikas datu publicēšanai, kā arī eksportēšanai uz Eiropas Centrālo Banku u.c. institūcijām.",0
5677,"Kvalifikācijas darba mērķis ir izstrādāt remiksu konkursu reģistrēšanas un pārvaldības sistēmu “Remiksē mani”, kas palīdz remiksu veidotājiem (producentiem) ērti un laicīgi vienuviet iepazīties ar konkursu nolikumiem un piedalīties tajos.",0
5678,"Konkursa organizētājiem piesaistīt pēc iespējas vairāk potenciālos konkursa dalībniekus, ērti novadīt konkursu un iegūt kvalitatīvus rezultātus.",0
5679,"Maģistra darbs vērsts uz padziļinātu tēmas „""SOHO"" maršrutētāju pielietojums lokālajos tīklos un ar to saistītas problēmas” izpēti, kas iepriekš daļēji tikusi pētīta bakalaura darba ietvaros.",0
5680,"Darba mērķis ir SOHO aparatūras problēmu un īpatnību izpēte, gan no programmatūras darbības, gan no to konfigurācijas skatupunktiem, kas pārsvarā ir saistīta ar drošības jautājumiem.",0
5681,"Viens no galvenajiem uzdevumiem ir apkopot rekomendācijas izstrādātājiem, balstoties uz veiktajiem pētījumiem.",0
5682,"Vēl viens uzdevums ir parādīt lasītājam, pat ja tas nav saistīts ar IT nozari, ka nepareizi nokonfigurēts maršrutētājs var apdraudēt lietotāju drošību, atsaucoties uz publiskā pētījumu datiem, kuru ir veicis pats autors.",0
5683,"Maģistra darba mērķis bija izpētīt eksistējošos algoritmus, kas pēta krustvārdu mīklu automatizētu ģenerēšanu, liekot uzsvaru uz atpakaļceļa meklēšanu tajos.",0
5684,"Galvenais mērķis bija izprast problēmas, kas saistās ar atpakaļceļa meklēšanu situācijās, kad vairs nav iespējams piemeklēt jaunus vārdus no datu bāzes, kas atbilstu konkrētajiem kritērijiem, un, izanalizējot vairākas metodes, tehnikas, piedāvāt savu algoritmu.",0
5685,"Izstrādājamā algoritma būtiskākais uzdevums bija rast iespēju modificēt jau esošos laukumā vārdus tā, lai būtu iespējams turpināt vārdu ievietošanu matricā.",0
5686,"Darbā arī tika pievērsta uzmanība krustvārdu mīklu šablonu izveidei, izpētot atkarības no vārda atrašanās vietas laukumā.",0
5687,"Ievērojot esošos likumus un standartus, lietotājam tika dota iespēja pašam izveidot sev tīkamo mīklas šablonu, kas vēlāk tiek aizpildīts ar atbilstošajiem vārdiem no datu bāzes.",0
5688,"Veicot nepieciešamos aprēķinus un, izskatot vairākas eksistējošas pieejas, autore izveidoja krustvārdu mīklu ģenerēšanas programmu, kas izmanto pašas izstrādāto algoritmu, kas, izpētot kļūdas rašanās iemeslu, piemeklē iespēju to izlabot.",0
5689,Izveidotā programma ir uzrakstīta valodā C# (C sharp).,0
5690,"Mobilo sakaru operatori krāpniecības dēļ ik gadu zaudē ievērojamus līdzekļus, tāpēc tiek meklēti ar vien efektīvāki līdzekļi zaudējumu mazināšanai.",0
5691,"Šobrīd ikdienas praksē ir zināmi vairāki krāpšanas veidi, katram no tiem tiek pielietotas dažādas metodes, lai tos atklātu un novērstu.",0
5692,"Tomēr ar katru dienu parādās arī jauni paņēmieni, kuri apiet jau esošās aizsardzības metodes un pieņemtos likumus.",0
5693,"Maģistra darbā tiek apskatīta teorētiskā puse, kas sevī ietver iepazīšanos ar mobilo sakaru vispārīgajiem darbības principiem un operatoru darbības specifiku.",0
5694,"Tālāk detalizētāki tiek veikta vairāku šobrīd zināmo krāpniecības veidu analīze, apskatot gan esošos atklāšanas paņēmienus, gan ieskicējot iespējamās prevencijas metodes.",0
5695,"No praktiskās puses seko krāpšanas gadījumu datu analīze vienam no Latvijas mobilo sakaru operatoriem, kas parāda problēmas apmēru un sadalījumu pa dažādiem krāpniecības veidiem un lietotāju profiliem.",0
5696,"Kā arī tiek analizēta krāpniecības finansiālā puse, nosakot dažādu krāpniecības veidu reālos zaudējumus.",0
5697,"Lai samazinātu krāpniecības radītos zaudējumus Latvijas operatoriem, tiek veikta četru pasaulē vadošo krāpniecības uzraudzības rīku izpēte.",0
5698,"Notiek tikšanās ar visu četru rīku izstrādātājiem, kuru laikā tiek iegūta informācija par doto rīku arhitektūru un izmantotajiem krāpniecības atklāšanas paņēmieniem.",0
5699,"Maģistra darba autors veica mērījumu nolasīšanu, izmantojot no pirms tam uzņemtajiem video kameru ierakstiem.",0
5700,Maģistra darba ietvaros tika pārbaudīta video kameras kā mērinstruments precizitāte.,0
5701,Pēc autora pielietotās metodes eksperimentu rezultāti parāda video kameras izmantošanu ūdens fizikālo procesu mērījumu iespējamību ūdenssaimniecības procesos.,0
5702,Ūdens virsmas noteikšanai tika pielietota krāsu atšķirības metode.,0
5703,"Veicot eksperimentus, tika secināts, ka nepieciešams pielietot citu metodi, ūdens virsmas noteikšanai.",0
5704,"Izmantojot video novērošanas kameras, ir iespējams veikt fizikālo procesu mērījumus.",0
5705,"Eksperimentā iegūtie rezultāti var tikt pielietoti turpmākiem pētījumiem, izmantojot uzstādīto teknes modeli.",0
5706,"Ir iespējams mainīt modeļa konfigurāciju, un veikt citus pētījumus, lai meklētu kopsakarības starp procesiem.",0
5707,"Maģistra darbā ir salīdzināti uzraudzītas mašīnmācīšanās klasifikatori SVM, C5.0 un C6.0. Darba pirmajā daļā veikta SVM, C5.0 un C6.0 klasifikatoru salīdzināšana pēc ieejas datu formāta un saprotamības, izejas datu formāta un saprotamība un algoritma darbības principa.",0
5708,"Otrajā daļā veikta SVM, C5.0 un C6.0 klasifikatoru empīriska salīdzināšana.",0
5709,"Rezultātā izveidots vērtīgs mašīnmācīšanās klasifikatora C6.0 salīdzinājums ar citiem uzraudzītas mašīnmācīšanās klasifikatoriem, novērtējot klasifikācijas kļūdas procentu.",0
5710,"Klasifikatoru testēšanai galvenokārt tika izmantotas diskrētas datu kopas, taču pilnvērtīgākam salīdzinājumam, tika iekļautas arī datu kopas ar trūkstošām un skaitliskām vērtībām.",0
5711,"Līdz šim šāds salīdzinājums nebija veikts, jo izveidotais mašīnmācīšanās algoritms C6.0 ir nesen izstrādāts",0
5712,Lietotnēs ar sarežģītu biznesa funkcionalitāti ir svarīgi domāt par testējamību un modularitāti arhitektūras līmenī.,0
5713,"Darba mērķis ir aprakstīt principus, kā veidot šādu koda arhitektūru tīmekļa lietotnei, īpaši koncentrējoties uz testējamību.",0
5714,"Darba galvenās tēmas ir atkarību injicēšana, starpnozaru problēmu centralizēta risināšana, Entity Framework izmantošana kopā ar eksistējošu datubāzi, biznesa loģikas pārvaldīšana, servera un klienta puses uzturamu vienībtestu un integrācijas testu veidošana.",0
5715,"Lai realizētu pētījumu, autors eksistējošai uzņēmuma informācijas sistēmai veica arhitektūras uzlabošanu, kā rezultātā tā tika salīdzināta ar veco lietotni, secinot, ka ir uzlabojusies uzturamība, saprotamība un veiktspēja.",0
5716,"Programmatūras testēšanai mūsdienās ir arvien lielāka nozīme, tiek izmantotas dažādas testēšanas metodes un rīki.",0
5717,"Uzņēmumi, kas nodarbojas ar programmatūras izstrādi, arvien vairāk sāk skatīties uz iespējām automatizēt vismaz daļu no uzņēmuma ierastā darba, ja šis ierastais darbs sastāv no atkārtoti veicamām darbībām.",0
5718,Darba mērķis ir atrast uzņēmuma SIA ZZ Dats darbvirsmas lietojumprogrammu testēšanas vajadzībām atbilstošāko regresa testu automatizācijas rīku.,0
5719,"Darba apjoms - 64 lpp., 49 attēli, 3 tabulas, 21 bibliogrāfiskā norāde, 1 pielikums.",0
5720,Darbs sastāv no teorētiskās un praktiskās daļas.,0
5721,"Teorētiskajā daļā aprakstīta regresa testēšana un kāpēc tā būtu jāveic, kā arī aplūkoti dažādi rīki, kas paredzēti regresa testu automatizēšanai darbvirsmas lietotnēm.",0
5722,"Praktiskajā daļā detalizētāk aplūkoti automatizētas testēšanas rīki, izveidoti konkrēti testpiemēri ar tiem.",0
5723,Testēšana veikta uz SIA ZZ Dats VPS lietojumprogrammas NINO.,0
5724,"Maģistra darba rezultātā veikta rīku salīdzināšana pēc vairākiem kritērijiem - funkcionalitāte, lietojamība, izmaksas un rīka atbalstītās vides.",0
5725,"Izdarīti secinājumi par to, kurš rīks ir piemērotākais uzņēmuma vajadzībām.",0
5726,Maģistra darbā ir aprakstīta Clusterpoint datubāzes vaicājumu valoda un tās salīdzinājums ar citām datubāzes vaicājumu valodām.,0
5727,"Maģistra darba gaitā tiek aprakstīts Clusterpoint vaicājuma valodas pielāgošana strukturētai vaicājumu valodai (SQL), kas atvieglotu un paātrinātu jaunu Clusterpoint datubāzes lietotāju un citu relāciju datubāžu lietotāju Clusterpoint vaicājumu valodas apguvi.",0
5728,"Lai gan NoSQL popularitāte turpina augt, pirmā saskare ar datubāzēm bieži vien ir tieši relāciju datubāzes tādēļ, lai izmantotu jau iegūtās zināšanas strukturētās vaicājuma valodas konstrukcijā un izmantošanā Clusterpoint piedāvā savu strukturētas vaicājuma valodas paveidu, kas ir aprakstīts autora maģistra darbā.",0
5729,"Maģistra darbs ir veltīts tīmekļa vietņu un interneta veikalu personalizēšanai, tas ir, satura pielāgošana lietotājiem un produktu rekomendācijas.",0
5730,"Darbā ir apskatīta personalizēšanas teorija un rekomendāciju algoritmi, salīdzināti populārākie satura personalizēšanas servisi un veikta produktu rekomendāciju servisu analīze.",0
5731,Autors cenšas atrisināt rekomendācijas algoritma pielietošanas problēmu interneta veikalā un piedāvā iespējamo risinājumu.,0
5732,Beigās tiek salīdzināts piedāvātais risinājums ar pieejamiem servisiem.,0
5733,"Vāja komunikācija projektu izstrādē ir vainojama pat 70% neveiksmju gadījumos, līdz ar to darba mērķis ir izstrādāt metodi komunikācijas uzlabošanai.",0
5734,"Darbā tiek aplūkota literatūra par komunikācijas modeļiem, saturu un līdzekļiem, kā arī par komunikāciju pašā projektu izstrādē.",0
5735,"Rezultātā ir izstrādāta metode komunikācijas uzlabošanai, kas ietver individuālo komunikāciju, komunikāciju komandā un spējo izstrādes metožu pielietošanu, informācijas plūsmu identificēšanu izstrādes procesos, kā arī atskaišu gatavošanu un informācijas uzturēšanu.",0
5736,"Izstrādātā metode ir aprobēta reālā projektā, kas ietver izstrādes procesu modelēšanu, projekta vietnes izveidi Confluence rīkā, dažādu sagatavoju izveidi un atsevišķas cilvēku grupas nodalīšanu no kopējās komandas, lai tajā veicinātu ciešāku komunikāciju un pielietotu spējās izstrādes elementus.",0
5737,"Maģistra darbā „Izstrādes līdzekļi un pieejas uzņēmuma programmatūras inženierēšanai” tiek apskatīta primāro un papildus izstrādes instrumentu, palīgsistēmu un stratēģiju izvēle Java-bāzētas uzņēmuma programmatūras izstrādei, un tiek parādīti šo līdzekļu izmantošanas efekti dažādās kombinācijās.",0
